"","PlayID","Date","CustomerID","Experience","Pokestops","Gyms","Raids","Social","Pokemons","Distance","Duration"
"12795",12795,2018-07-18,338,5409,12,3,3,2,11,2.58638462168864,147.961315596781
"12796",12796,2018-07-18,4670,4921,16,13,0,1,13,6.71331610242878,50.70546065008
"12797",12797,2018-07-18,1035,4507,18,9,0,0,34,1.06793185543304,16.7506737232048
"12798",12798,2018-07-18,4682,4115,17,8,0,0,31,1.14946219945488,16.4317443073252
"12799",12799,2018-07-18,4264,2648,12,5,0,0,16,2.47764705302905,24.0218972157626
"12800",12800,2018-07-18,3778,3510,20,5,0,0,11,9.6043243660348,61.7816337041907
"12801",12801,2018-07-18,4191,4563,16,4,2,1,11,2.12789536491175,154.308047460199
"12802",12802,2018-07-18,2006,4594,13,4,2,2,12,1.44291468828738,106.890072013563
"12803",12803,2018-07-18,376,8368,12,9,5,3,5,1.17728146664114,107.650887158783
"12804",12804,2018-07-18,4920,5128,19,13,0,0,21,5.28062776199145,61.6528330312048
"12805",12805,2018-07-18,4761,4152,11,4,1,6,8,2.01576507316083,92.6350372970494
"12806",12806,2018-07-18,4850,3805,16,4,0,1,37,1.55489549185733,24.310886977799
"12807",12807,2018-07-18,2,5152,17,11,0,1,14,12.0159301639494,63.035041167663
"12808",12808,2018-07-18,3003,5121,17,14,0,0,12,8.71469494413326,50.3109438010276
"12809",12809,2018-07-18,3393,6760,21,13,0,1,55,1.59653052315567,23.0003851589273
"12810",12810,2018-07-18,731,3408,18,4,0,0,20,7.07872987106551,43.9974829336771
"12811",12811,2018-07-18,4802,6344,12,7,3,4,7,1.93522921692235,101.513180240695
"12812",12812,2018-07-18,1821,4441,15,8,0,1,36,0.911353210246467,17.7441722198542
"12813",12813,2018-07-18,3864,5446,13,4,1,7,25,3.45903361454745,129.26528083627
"12814",12814,2018-07-18,1697,5560,13,14,1,3,7,1.60203833510176,90.556655710739
"12815",12815,2018-07-18,868,5329,20,6,1,0,13,14.7878531445277,77.6590294330147
"12816",12816,2018-07-19,4140,3977,10,12,0,2,11,1.26902629309018,140.079773188247
"12817",12817,2018-07-19,4469,4619,19,12,0,1,19,1.18884020295326,17.1004969221831
"12818",12818,2018-07-19,1235,6498,10,6,4,0,10,2.98301980919306,147.241256118218
"12819",12819,2018-07-19,1699,4334,21,9,0,1,22,1.84376688627692,18.314715176642
"12820",12820,2018-07-19,755,3277,12,4,1,0,15,1.27461541004302,127.871422456487
"12821",12821,2018-07-19,36,3574,17,4,1,0,17,0.743339419527529,22.0583172330143
"12822",12822,2018-07-19,3483,3087,11,3,1,2,7,1.86693974217107,103.411993170706
"12823",12823,2018-07-19,2091,2905,16,4,0,1,13,4.55487369713561,38.8693859859094
"12824",12824,2018-07-19,1299,3370,12,5,0,0,33,1.20035206004133,14.1387634952371
"12825",12825,2018-07-19,2737,3245,15,5,0,0,23,3.44697028787804,62.7248465732111
"12826",12826,2018-07-19,2498,3499,19,5,0,0,29,0.990233566172494,19.3845141650577
"12827",12827,2018-07-19,3256,4084,15,3,2,0,11,1.84323109659426,97.2518980451161
"12828",12828,2018-07-19,4844,3302,17,7,0,0,13,4.0235303830901,49.3111930345534
"12829",12829,2018-07-19,2233,4154,14,10,0,3,12,2.54179839961345,28.4093969182019
"12830",12830,2018-07-19,2538,6587,14,10,2,3,21,2.36813473284571,49.4433901911203
"12831",12831,2018-07-19,4068,7131,14,6,2,12,14,1.3122232733973,142.680370964227
"12832",12832,2018-07-19,3784,3559,15,7,0,0,26,1.08928758295765,39.6891196383009
"12833",12833,2018-07-19,1700,2604,11,8,0,0,5,2.03534464521488,126.268364303822
"12834",12834,2018-07-19,1329,5720,16,10,0,1,49,2.69920819494481,24.717062330383
"12835",12835,2018-07-19,4183,3980,15,6,1,0,16,2.30046448201727,35.8289696696526
"12836",12836,2018-07-19,3887,4386,14,2,2,1,16,2.86295378254329,32.9926754299404
"12837",12837,2018-07-19,4978,3619,10,7,1,0,13,0.690708774797111,91.9411904029539
"12838",12838,2018-07-19,2687,3477,10,5,1,1,11,2.26612250316615,113.810799673614
"12839",12839,2018-07-19,4767,4452,20,5,1,0,28,0.515515863126995,28.3049455387296
"12840",12840,2018-07-19,2335,4974,15,9,0,1,41,1.73582205910279,18.0629453240716
"12841",12841,2018-07-19,1495,3006,13,3,1,0,10,2.55799794090563,36.0071838366244
"12842",12842,2018-07-19,796,4598,18,5,0,1,36,6.98144908562921,68.6204230089119
"12843",12843,2018-07-19,1734,4824,17,5,1,0,38,0.744565694675844,24.8864973997086
"12844",12844,2018-07-19,1603,3551,18,5,0,1,27,1.01279120630082,33.2165918488617
"12845",12845,2018-07-19,2893,2511,17,2,0,1,12,4.60830273150596,49.9377673039919
"12846",12846,2018-07-19,1559,4713,20,11,0,0,17,6.62632085153788,66.0327242947506
"12847",12847,2018-07-19,4032,3254,20,3,0,1,21,4.03875051466749,25.6803771774821
"12848",12848,2018-07-19,3598,5764,11,11,1,6,12,2.14473591865151,123.579780105438
"12849",12849,2018-07-19,1906,4186,16,7,0,1,33,1.36228916294226,22.6944423543734
"12850",12850,2018-07-19,338,4912,13,12,1,1,10,1.62327759224013,151.973113901218
"12851",12851,2018-07-19,817,2949,16,4,0,0,10,8.49466854339989,61.8778131211261
"12852",12852,2018-07-19,3277,4418,17,9,1,0,9,3.18028531580293,25.4279196148296
"12853",12853,2018-07-19,3029,4129,15,8,0,0,27,4.29396380958472,98.5129012992128
"12854",12854,2018-07-19,915,5150,25,9,0,0,40,0.997006999380961,36.456270038906
"12855",12855,2018-07-19,1802,2781,12,4,0,4,11,0.310687229147751,135.477899881864
"12856",12856,2018-07-19,2611,4919,14,4,2,1,18,3.19452042718571,18.0545353252953
"12857",12857,2018-07-19,3177,4198,27,4,0,2,18,7.47708852493721,52.2630031725579
"12858",12858,2018-07-19,2253,5305,17,11,0,0,41,2.04981880443246,28.6478304582099
"12859",12859,2018-07-19,4888,3612,16,8,0,0,12,6.11555947058425,87.3027789565795
"12860",12860,2018-07-19,771,3697,10,9,0,3,11,2.46658690413098,133.346627903921
"12861",12861,2018-07-19,2514,4194,14,5,1,5,7,1.43612151159572,100.590402008689
"12862",12862,2018-07-19,2555,5641,13,13,1,3,12,1.91122020863098,98.3260515444398
"12863",12863,2018-07-19,2175,5933,19,11,1,0,33,1.32748848908119,25.9964852696852
"12864",12864,2018-07-19,395,3843,21,4,0,0,15,12.4264940780477,51.7816761013549
"12865",12865,2018-07-19,3936,4776,21,7,0,0,39,3.76499310027931,35.9858584708038
"12866",12866,2018-07-19,1549,6165,12,3,4,1,11,2.14943625289249,104.59487783489
"12867",12867,2018-07-19,4458,3622,18,6,0,0,25,2.72016252881276,21.3278261036065
"12868",12868,2018-07-19,2469,3835,19,5,0,1,31,1.34551995585521,29.0171735038818
"12869",12869,2018-07-19,167,5226,19,9,0,1,24,10.7609117768603,61.9534538729295
"12870",12870,2018-07-19,4451,4525,17,9,0,0,32,2.74648469667297,16.5493908871455
"12871",12871,2018-07-19,4874,2266,19,2,0,0,16,1.16255236230152,26.4845288170944
"12872",12872,2018-07-19,2821,3165,23,5,0,0,17,1.65036453378785,18.8960354346888
"12873",12873,2018-07-19,4991,3225,14,5,0,1,18,4.24830124603142,25.1391489581772
"12874",12874,2018-07-19,447,3289,14,9,0,1,9,1.3871052681483,137.878896350957
"12875",12875,2018-07-19,638,4633,18,13,0,0,19,1.82835872035114,15.8850943165551
"12876",12876,2018-07-19,3367,5606,15,14,0,0,38,1.55639204402358,40.6260657778883
"12877",12877,2018-07-19,2299,4649,19,8,0,0,39,1.49208399584909,26.2979493956063
"12878",12878,2018-07-19,692,4122,20,11,0,0,15,1.72348130124852,20.5817715823578
"12879",12879,2018-07-19,2612,4030,19,8,0,0,26,1.80093067012169,23.915559061702
"12880",12880,2018-07-19,1169,5083,13,4,2,3,17,1.83243313176964,105.70280790732
"12881",12881,2018-07-19,2162,3231,16,4,0,0,20,6.30561195796823,78.6914493437753
"12882",12882,2018-07-19,3319,3961,19,10,0,0,17,1.60807249603367,22.8125679629237
"12883",12883,2018-07-19,3172,3276,15,6,0,0,21,2.76209339107527,92.4171345269293
"12884",12884,2018-07-19,989,3529,18,5,0,1,12,8.29131185342575,62.9561244886525
"12885",12885,2018-07-19,3,3870,19,10,0,0,10,4.20003884220056,48.6251198911666
"12886",12886,2018-07-19,1161,5113,19,6,0,0,15,22.1275697562209,58.1403874848056
"12887",12887,2018-07-19,4698,3117,10,4,1,1,10,1.17467294649208,73.3820674784694
"12888",12888,2018-07-19,553,5441,21,9,0,1,41,3.41347430060661,17.0279157126079
"12889",12889,2018-07-19,4710,4826,16,9,1,1,16,2.26469538145508,47.1189383459542
"12890",12890,2018-07-19,847,3371,14,7,0,1,9,6.20750041232775,20.0669338185849
"12891",12891,2018-07-19,3667,4733,18,7,0,0,17,15.8264995600791,74.4103882208836
"12892",12892,2018-07-19,316,5115,13,9,2,0,12,0.646062244372655,58.2583696292609
"12893",12893,2018-07-19,1184,4674,21,10,0,1,25,1.73921951425155,27.5445119163676
"12894",12894,2018-07-19,489,3965,16,9,0,1,15,4.14649388708598,78.5872804485354
"12895",12895,2018-07-19,4326,2832,10,8,0,1,9,0.82216128934458,190.129546729111
"12896",12896,2018-07-19,4806,4531,17,6,1,0,23,3.3050176763445,28.6612679861236
"12897",12897,2018-07-19,163,3761,18,8,0,0,23,1.10637749676481,23.9778387082424
"12898",12898,2018-07-19,4014,5359,17,12,0,1,22,8.09037435969565,33.9804823282767
"12899",12899,2018-07-19,4104,4856,18,11,0,0,31,2.06367849036712,24.0534019762147
"12900",12900,2018-07-19,4431,3986,10,7,1,1,13,2.35746112684908,98.6747559624452
"12901",12901,2018-07-19,3121,4017,22,9,0,0,11,5.67425409751674,62.7335935421001
"12902",12902,2018-07-19,3017,4183,12,6,1,1,14,4.82600639149713,38.3820321955802
"12903",12903,2018-07-19,280,3695,11,7,1,1,9,0.9467642253257,137.402298231218
"12904",12904,2018-07-19,3218,6607,21,12,0,0,60,1.56697353109308,33.3714039549055
"12905",12905,2018-07-19,2661,3346,14,7,0,2,14,1.45831737027684,45.8324063089134
"12906",12906,2018-07-19,1890,7252,12,4,4,3,20,2.51936326109705,165.707206366353
"12907",12907,2018-07-19,1482,4043,13,6,1,0,17,3.42776340257311,51.4272866421176
"12908",12908,2018-07-19,1889,3708,15,4,1,2,12,1.57846743173204,212.133173308673
"12909",12909,2018-07-19,3221,2779,12,3,0,5,8,1.79093098449114,119.505439795815
"12910",12910,2018-07-19,2779,4188,19,9,0,2,20,0.377285866466752,28.720967346862
"12911",12911,2018-07-19,4104,3426,15,5,0,0,32,0.758747820422067,34.6980605245636
"12912",12912,2018-07-19,157,8321,18,6,5,1,15,2.70616209985484,60.5875015029587
"12913",12913,2018-07-19,4385,4663,11,7,0,7,24,1.13365477715542,128.675953024996
"12914",12914,2018-07-19,2117,4225,18,8,0,1,17,6.75034161647246,50.6571982357712
"12915",12915,2018-07-19,4335,4560,18,10,0,0,29,2.10135101537081,17.1992147033923
"12916",12916,2018-07-19,2697,3097,15,5,0,1,19,1.96743378155426,23.5790459943306
"12917",12917,2018-07-19,1770,4649,18,10,0,0,22,6.49051542002126,35.9103400734476
"12918",12918,2018-07-19,1210,3782,17,10,0,1,13,0.817478597025849,34.0964346391192
"12919",12919,2018-07-19,1508,3810,18,5,1,0,12,3.10055365384828,45.25231385353
"12920",12920,2018-07-19,1571,2512,13,4,0,1,14,1.61655228543847,84.3420432882733
"12921",12921,2018-07-19,2364,4760,19,6,1,0,8,12.1006878420565,41.0406503597551
"12922",12922,2018-07-19,1331,4420,14,11,0,0,16,7.20103956825317,68.7842412971847
"12923",12923,2018-07-19,1620,7056,29,21,0,0,26,1.05566905996332,44.2243596038053
"12924",12924,2018-07-19,1750,3420,13,8,0,1,11,4.20362300353048,61.2225724161215
"12925",12925,2018-07-19,3273,3370,19,3,0,0,14,11.1991922416554,57.8554938820159
"12926",12926,2018-07-19,4088,3932,17,5,1,0,12,4.81861055908309,30.4740277354346
"12927",12927,2018-07-19,915,5111,21,9,0,1,40,0.611766287342131,24.3878507453088
"12928",12928,2018-07-19,2349,5198,18,9,0,1,22,11.9787565503257,49.9242162984873
"12929",12929,2018-07-19,3696,4168,19,8,0,1,27,0.676605129493256,36.6775441294268
"12930",12930,2018-07-19,2294,4631,10,6,1,4,18,2.31326238350699,75.5708272327189
"12931",12931,2018-07-19,352,5300,14,7,2,1,18,1.00352928964899,120.333455360679
"12932",12932,2018-07-19,2868,5117,11,7,2,3,8,1.67468694914878,104.212466467612
"12933",12933,2018-07-19,1995,5073,13,3,3,1,8,2.23156393647354,162.604399134396
"12934",12934,2018-07-19,1535,4102,16,3,2,0,10,2.02313871140765,17.0345715891704
"12935",12935,2018-07-19,4155,2897,12,2,1,0,12,2.96506868263528,29.095480839699
"12936",12936,2018-07-19,4610,3396,20,5,0,0,17,5.45979101878656,63.4118375405034
"12937",12937,2018-07-19,4541,5369,12,11,1,4,13,1.19393599132672,119.614938513981
"12938",12938,2018-07-19,76,5624,15,7,2,4,9,2.23653579099047,39.1064068801615
"12939",12939,2018-07-19,2029,3636,15,6,0,0,12,10.8631357500274,37.1223502833055
"12940",12940,2018-07-19,4650,2882,18,6,0,0,9,3.3151139870917,46.8546546304689
"12941",12941,2018-07-19,2937,2903,13,6,0,1,16,0.528467243162945,126.631505155973
"12942",12942,2018-07-19,4298,4052,12,5,1,3,14,1.51988387233747,207.831671439639
"12943",12943,2018-07-19,4238,6665,21,13,0,1,25,15.6469613243737,47.3210442185077
"12944",12944,2018-07-19,328,4570,16,6,1,0,22,4.69557265053063,31.7832570084434
"12945",12945,2018-07-19,3420,3216,25,4,0,0,13,5.15521804808968,57.2378089561342
"12946",12946,2018-07-19,3153,3211,16,6,0,0,15,4.609651019342,69.2533465503166
"12947",12947,2018-07-19,2097,4179,18,3,0,1,18,15.7857631624376,36.420135699989
"12948",12948,2018-07-19,4318,6524,11,13,2,3,14,0.735904423764156,88.5058751618155
"12949",12949,2018-07-19,1941,4518,18,10,0,0,17,7.67834041922903,109.742093980055
"12950",12950,2018-07-19,3247,2853,10,5,0,4,9,1.02922010591697,102.610226312656
"12951",12951,2018-07-19,1504,4926,10,9,1,4,13,1.76167145882563,113.315630957245
"12952",12952,2018-07-19,1844,3651,17,6,0,1,24,2.00974733489207,25.5163085798028
"12953",12953,2018-07-19,2867,2554,11,4,0,0,21,1.5448461459749,86.7315463918419
"12954",12954,2018-07-19,966,5590,19,13,0,0,39,0.904751605615649,30.1788723151726
"12955",12955,2018-07-19,3244,3245,17,4,0,0,29,1.45287760046547,22.4076921128026
"12956",12956,2018-07-19,3863,5548,19,11,0,0,41,3.47935181736472,23.62129293414
"12957",12957,2018-07-19,276,4198,12,5,1,4,11,2.47947547446087,84.8331650575246
"12958",12958,2018-07-19,1976,5322,18,11,1,0,12,6.2237833993085,59.4989738093855
"12959",12959,2018-07-19,1882,4703,17,13,0,0,10,7.53333238826624,76.4366683241208
"12960",12960,2018-07-19,3986,5599,17,8,1,0,42,0.491183308441736,36.8493861497928
"12961",12961,2018-07-19,2510,4080,17,7,0,0,35,0.801106268963967,40.7503267952412
"12962",12962,2018-07-19,2511,3713,20,5,0,1,24,3.12792625691212,38.1129451985856
"12963",12963,2018-07-19,1532,1921,11,2,0,2,8,1.70756833727081,78.5253736204779
"12964",12964,2018-07-19,550,4447,14,7,0,0,43,1.97217407284911,35.1988063765605
"12965",12965,2018-07-19,4740,3638,14,7,0,1,20,3.38001086150415,44.3459651275919
"12966",12966,2018-07-19,86,4111,17,4,0,0,22,13.61169047396,64.7888029789838
"12967",12967,2018-07-19,2420,4599,22,11,0,0,24,0.985449100318286,28.0933423101138
"12968",12968,2018-07-19,2871,4568,15,2,2,3,12,2.18376943170799,122.774532453378
"12969",12969,2018-07-19,3988,4859,12,7,2,0,15,1.08839376081236,69.875263553377
"12970",12970,2018-07-19,4104,4874,18,9,0,1,35,2.24235524295644,30.1936521996405
"12971",12971,2018-07-19,1178,3077,11,7,0,2,12,1.27047975503727,27.9959196458147
"12972",12972,2018-07-19,2663,3252,14,3,1,0,14,2.5200115893446,32.8068974542339
"12973",12973,2018-07-19,2193,5819,10,11,2,3,6,2.19221460736639,108.934551955513
"12974",12974,2018-07-19,3542,4441,18,5,0,1,43,1.91349466266863,37.741955425246
"12975",12975,2018-07-19,1809,4976,14,9,1,4,10,1.76481995655294,85.2431702627455
"12976",12976,2018-07-19,2107,3206,18,5,0,0,19,3.55532107674885,28.2482011553632
"12977",12977,2018-07-19,2783,4603,19,6,1,0,23,3.0301745407748,25.9276052519774
"12978",12978,2018-07-19,1495,5033,14,7,2,1,13,0.832415178507818,33.8653055236414
"12979",12979,2018-07-19,1641,4749,20,9,0,0,24,7.49406079571914,60.4227505145471
"12980",12980,2018-07-19,2755,6681,12,6,3,4,19,1.30754884474613,100.929515191048
"12981",12981,2018-07-19,4359,3718,18,4,0,0,27,6.68022158118818,28.3712646819739
"12982",12982,2018-07-19,2485,4211,22,3,1,0,24,3.11080482229944,43.3998555738001
"12983",12983,2018-07-19,538,3719,19,6,0,0,13,9.18936608924638,104.25136636779
"12984",12984,2018-07-19,1982,5110,19,12,0,0,32,1.59880754274866,29.797107765425
"12985",12985,2018-07-19,3423,4362,18,10,0,0,16,6.61838389530035,61.9543363673064
"12986",12986,2018-07-19,2085,3615,11,6,1,1,8,2.64893817690104,73.222289333498
"12987",12987,2018-07-19,4229,6483,19,13,0,1,50,2.32867753434989,24.6401153585491
"12988",12988,2018-07-19,952,3328,13,7,0,2,14,1.78262408058141,117.357350696573
"12989",12989,2018-07-19,1133,3522,12,4,0,0,40,1.22351329527826,28.9177687225953
"12990",12990,2018-07-19,3898,4871,19,7,0,1,24,11.2115769299485,50.7048559074322
"12991",12991,2018-07-19,4790,3501,19,7,0,0,21,1.01321189223537,21.535653198899
"12992",12992,2018-07-19,2244,2938,11,4,0,4,12,1.87773234819504,166.923138801589
"12993",12993,2018-07-19,3805,4253,14,4,1,0,21,7.0288777996877,42.4252013010921
"12994",12994,2018-07-19,4274,5592,10,6,3,2,8,0.915432001380563,116.958799356808
"12995",12995,2018-07-19,528,5142,10,8,2,1,13,1.92360590590766,130.026082947694
"12996",12996,2018-07-19,3964,4412,14,6,1,4,11,1.62434592020256,160.92948160387
"12997",12997,2018-07-19,4790,3313,24,4,0,1,19,1.62558133868644,28.3754387335572
"12998",12998,2018-07-19,4613,4111,15,8,0,1,16,7.60797985246765,67.1471912494131
"12999",12999,2018-07-19,57,3256,11,5,1,0,12,1.05790178831318,72.936765673987
"13000",13000,2018-07-19,3913,5243,19,10,0,0,32,6.92596501715693,55.2452162202407
"13001",13001,2018-07-19,3706,4816,14,7,2,1,8,1.15511962815562,41.3027258550867
"13002",13002,2018-07-19,3283,5750,14,3,4,0,7,0.995011686241467,112.020267269239
"13003",13003,2018-07-19,1596,4317,13,7,1,0,19,3.1712227411762,57.5656496966151
"13004",13004,2018-07-19,636,5194,16,12,0,2,16,7.94478333227355,103.286597887204
"13005",13005,2018-07-19,3116,5528,11,10,2,1,13,1.28099891613602,120.52146443842
"13006",13006,2018-07-19,3883,4415,16,9,0,0,13,11.6506908055484,56.5533091993444
"13007",13007,2018-07-19,4063,2369,10,5,0,1,10,1.69321778159691,63.7821240969669
"13008",13008,2018-07-19,3576,5156,18,11,0,0,37,2.06469793752966,27.8786746445791
"13009",13009,2018-07-19,1191,7619,11,8,4,3,14,1.68540523502283,189.847555612166
"13010",13010,2018-07-19,1869,5812,13,7,2,4,17,1.11968892787663,159.406781172309
"13011",13011,2018-07-19,826,2928,13,2,1,1,9,2.28262585098799,131.134890157255
"13012",13012,2018-07-19,2352,3708,19,1,1,0,29,1.08479399016188,31.0919565507874
"13013",13013,2018-07-19,3319,3697,18,8,0,1,18,0.968897124697886,21.5638944442241
"13014",13014,2018-07-19,988,7613,9,4,5,1,20,1.63499564559775,129.644541968836
"13015",13015,2018-07-20,4276,4408,15,6,1,2,13,4.07683332637426,36.8206204469462
"13016",13016,2018-07-20,2419,4084,9,6,1,5,7,0.841486880104546,134.314717609614
"13017",13017,2018-07-20,3498,4188,18,3,2,0,11,1.38063650822515,17.2576055659297
"13018",13018,2018-07-20,1239,4003,13,3,1,0,18,8.53385468716302,31.6969031751809
"13019",13019,2018-07-20,569,3245,16,5,0,0,21,3.9468562968309,28.8001084833634
"13020",13020,2018-07-20,1292,4260,17,6,0,0,42,1.1022220494951,30.9246419694775
"13021",13021,2018-07-20,347,3542,14,4,0,2,23,4.91523351836075,22.7048800985847
"13022",13022,2018-07-20,4911,3939,14,2,1,2,19,4.89488404019832,16.7166183528327
"13023",13023,2018-07-20,3644,4623,17,7,0,1,42,0.725041321875425,26.4098187335463
"13024",13024,2018-07-20,713,5606,11,7,2,5,12,0.559599847991448,117.033707862249
"13025",13025,2018-07-20,4087,4695,9,6,1,6,15,0.948620261926785,202.378064546786
"13026",13026,2018-07-20,3996,2857,19,6,0,0,12,1.06830865877775,25.6068133151825
"13027",13027,2018-07-20,3487,4560,20,10,0,0,29,1.09875364985857,23.6193574220459
"13028",13028,2018-07-20,4576,4281,14,10,0,3,17,1.30932466359973,138.601530868343
"13029",13029,2018-07-20,2098,3224,17,6,0,1,17,1.23834791461721,18.0261220958439
"13030",13030,2018-07-20,3682,6912,15,7,3,3,19,2.11689334864083,35.7889513741869
"13031",13031,2018-07-20,2736,7894,21,20,0,0,18,19.4409947095862,69.443897338171
"13032",13032,2018-07-20,707,4171,20,8,0,0,19,6.21039126146382,45.0320448488144
"13033",13033,2018-07-20,2555,4057,12,6,1,3,9,2.07262977852018,121.605629432982
"13034",13034,2018-07-20,3451,4390,15,6,1,1,18,3.39639323795631,31.5243184261682
"13035",13035,2018-07-20,4666,2869,16,5,0,0,20,0.690039217678737,20.6268449254888
"13036",13036,2018-07-20,573,3467,16,8,0,0,13,4.16568791400605,38.4448306471098
"13037",13037,2018-07-20,3140,3122,11,3,1,3,5,1.21960477131404,116.667546488306
"13038",13038,2018-07-20,4840,3607,11,5,0,0,38,1.56897272974881,27.2045397154942
"13039",13039,2018-07-20,2489,3165,21,2,0,0,31,1.64530377643078,23.0569111926672
"13040",13040,2018-07-20,1437,3907,20,3,0,0,18,14.0666918768693,58.8223715807764
"13041",13041,2018-07-20,4751,3139,12,3,1,0,15,1.88818301313305,25.3807098957239
"13042",13042,2018-07-20,578,4376,13,11,0,0,24,3.25647819007721,40.9103505982961
"13043",13043,2018-07-20,3407,4984,12,8,1,5,13,1.33593143132991,116.638789934358
"13044",13044,2018-07-20,2934,3488,14,7,0,0,26,0.87751583561235,18.8866648840528
"13045",13045,2018-07-20,1415,5237,12,9,0,8,18,3.37441881461665,111.81051509144
"13046",13046,2018-07-20,3748,3852,15,11,0,1,9,2.51885024866568,68.4325978960997
"13047",13047,2018-07-20,3184,5281,13,7,2,3,10,1.30855728031864,158.364533984122
"13048",13048,2018-07-20,106,5614,13,6,3,0,11,2.14461669818933,64.9964581860851
"13049",13049,2018-07-20,738,5720,16,16,0,1,27,1.69902462546922,25.0741359328771
"13050",13050,2018-07-20,2909,4866,16,11,0,0,10,13.6629340788961,73.67599883096
"13051",13051,2018-07-20,2272,3585,17,3,1,1,13,2.84854062120941,28.6696015986597
"13052",13052,2018-07-20,771,4313,11,9,1,1,13,1.13329497205906,161.185964323071
"13053",13053,2018-07-20,4818,2493,13,5,0,0,14,1.42804126000321,55.0162504093211
"13054",13054,2018-07-20,2158,3564,17,5,0,1,28,1.14134255014313,17.0716883977608
"13055",13055,2018-07-20,3408,6889,10,15,2,1,21,1.39445897945586,62.3017098963869
"13056",13056,2018-07-20,3356,5053,17,6,2,0,12,4.03497244110723,35.7811145023024
"13057",13057,2018-07-20,3141,5371,16,15,0,0,10,10.7122454967781,86.2244828624007
"13058",13058,2018-07-20,3180,2978,18,1,1,0,13,2.28280171130911,36.9500712784109
"13059",13059,2018-07-20,3001,4106,17,7,0,0,35,1.06450892375055,20.0139037777433
"13060",13060,2018-07-20,2383,4470,12,9,1,1,14,1.69875817003929,90.8600372497869
"13061",13061,2018-07-20,3528,5367,11,15,1,0,11,2.66822061156321,132.985124902902
"13062",13062,2018-07-20,219,2572,17,3,0,1,14,2.22393652694099,31.2684051727031
"13063",13063,2018-07-20,119,3864,12,7,1,0,10,3.64387834679254,36.7232971034263
"13064",13064,2018-07-20,4226,5074,20,14,0,0,20,2.74275604926298,26.8369526553137
"13065",13065,2018-07-20,3418,6683,11,7,3,4,15,1.83404246182353,113.556383221934
"13066",13066,2018-07-20,4537,4977,22,13,0,1,13,4.2705544473664,54.415153235583
"13067",13067,2018-07-20,594,4755,17,11,0,0,32,1.04691847498412,19.0299418926592
"13068",13068,2018-07-20,3728,2074,14,4,0,1,6,0.736145602703843,127.640852747526
"13069",13069,2018-07-20,4026,2842,19,3,0,0,14,5.91504269728617,88.2908070354287
"13070",13070,2018-07-20,3431,4072,12,6,1,3,11,1.21953226006563,89.5366855047429
"13071",13071,2018-07-20,549,4395,19,10,0,1,11,6.94805165762049,96.1205871488044
"13072",13072,2018-07-20,4135,3085,17,4,0,0,16,6.35497867811511,53.3980212879476
"13073",13073,2018-07-20,4707,8304,12,7,5,3,12,1.04492051250877,89.4062111957415
"13074",13074,2018-07-20,269,3899,17,9,0,0,14,5.48581910036758,40.6102208959248
"13075",13075,2018-07-20,1890,3393,10,4,1,2,11,1.43320707157363,157.645936292518
"13076",13076,2018-07-20,4518,3327,12,4,1,2,8,1.2721564011623,156.967669229846
"13077",13077,2018-07-20,3215,7214,12,14,3,0,13,1.63672461642243,136.695014285908
"13078",13078,2018-07-20,328,4508,18,4,1,1,14,9.07768008957684,42.7603777454737
"13079",13079,2018-07-20,4489,4180,14,10,0,0,12,8.79622719958438,91.2573815665424
"13080",13080,2018-07-20,996,4217,13,4,2,0,13,1.17408518757297,126.553390614594
"13081",13081,2018-07-20,4915,2976,16,6,0,1,13,1.25516578703801,17.8815966185457
"13082",13082,2018-07-20,4580,3618,17,4,0,0,25,7.18176915691601,52.4422243517782
"13083",13083,2018-07-20,2505,5842,20,15,0,0,29,3.92050981846671,63.9531151202971
"13084",13084,2018-07-20,1601,4669,20,8,0,3,15,7.19413290455703,94.5208609107482
"13085",13085,2018-07-20,2058,3925,15,7,0,0,33,1.24920902432737,18.9568585923883
"13086",13086,2018-07-20,1997,5128,22,7,1,1,6,11.2781221311326,72.9793602968263
"13087",13087,2018-07-20,2307,6303,11,17,1,4,9,1.03311307922843,83.5085962555365
"13088",13088,2018-07-20,2970,5074,12,11,1,1,14,3.74248152254707,142.310148038165
"13089",13089,2018-07-20,4504,5118,19,5,0,0,35,14.1818008751104,55.9810664748258
"13090",13090,2018-07-20,609,5265,11,8,2,2,10,2.14610573032836,125.19853217312
"13091",13091,2018-07-20,2384,4866,17,13,0,0,25,1.65627251393087,40.1835152687652
"13092",13092,2018-07-20,4195,2773,22,4,0,0,14,1.73485239257649,18.6720722457593
"13093",13093,2018-07-20,828,4822,15,7,1,3,18,1.71507781956915,75.9750816664246
"13094",13094,2018-07-20,1324,4451,10,13,0,2,12,3.50697678460316,55.5991375489034
"13095",13095,2018-07-20,4898,3844,11,6,1,1,15,1.43857534203006,131.185244650446
"13096",13096,2018-07-20,4637,3624,19,7,0,0,22,1.73879497149867,35.2582658658006
"13097",13097,2018-07-20,158,5429,13,8,2,0,16,3.79345541076113,58.4908920301487
"13098",13098,2018-07-20,1087,4366,19,7,1,1,12,2.15727489008081,30.6321912922782
"13099",13099,2018-07-20,2301,2904,19,6,0,0,12,1.54205080361654,20.4303079123622
"13100",13100,2018-07-20,1356,3863,13,3,1,1,19,4.6277392738521,43.50342881014
