"","CustomerID","CustomerType","Registrationdate","Sex","Age","fallbonus","Income"
"1245",1245,3,2016-09-14,0,34,1,1
"1246",1246,1,2016-10-24,0,17,0,1
"1247",1247,4,2018-04-04,1,16,0,3
"1248",1248,1,2018-04-29,1,12,0,3
"1249",1249,3,2017-11-28,1,31,0,3
"1250",1250,3,2018-01-30,1,10,0,3
"1251",1251,1,2018-04-02,0,58,0,3
"1252",1252,3,2017-03-16,1,31,1,3
"1253",1253,2,2018-04-05,1,66,1,2
"1254",1254,1,2016-07-26,0,34,1,3
"1255",1255,1,2018-01-05,0,33,0,1
"1256",1256,4,2017-06-07,0,7,0,2
"1257",1257,4,2016-09-16,1,33,1,2
"1258",1258,2,2016-07-22,1,34,0,1
"1259",1259,4,2016-10-25,0,34,0,3
"1260",1260,2,2017-10-06,1,22,0,1
"1261",1261,2,2016-09-06,1,9,0,1
"1262",1262,3,2017-08-02,1,33,0,1
"1263",1263,1,2016-08-17,1,22,1,3
"1264",1264,1,2016-12-23,0,47,1,2
"1265",1265,4,2018-01-09,0,41,0,2
"1266",1266,1,2017-05-26,1,29,0,2
"1267",1267,3,2018-01-21,0,36,0,2
"1268",1268,4,2018-02-18,0,10,1,1
"1269",1269,2,2016-08-11,0,78,0,3
"1270",1270,4,2016-11-05,0,23,0,3
"1271",1271,4,2018-01-27,1,13,0,1
"1272",1272,4,2018-01-26,1,34,0,2
"1273",1273,1,2018-01-09,0,44,0,3
"1274",1274,4,2018-03-25,1,20,0,1
"1275",1275,4,2018-01-08,1,39,0,1
"1276",1276,1,2018-04-27,0,38,0,2
"1277",1277,1,2018-03-12,1,14,0,2
"1278",1278,4,2018-03-12,1,9,0,2
"1279",1279,3,2016-09-09,0,38,0,1
"1280",1280,4,2016-12-31,0,14,0,2
"1281",1281,4,2018-03-17,0,55,1,2
"1282",1282,2,2018-03-16,0,46,1,3
"1283",1283,1,2017-01-08,0,31,0,2
"1284",1284,3,2018-01-09,0,32,0,2
"1285",1285,3,2017-04-08,0,29,0,2
"1286",1286,4,2018-03-09,1,28,0,3
"1287",1287,2,2018-01-20,0,40,0,3
"1288",1288,4,2018-01-26,0,13,0,2
"1289",1289,4,2018-01-08,1,38,0,1
"1290",1290,1,2016-10-25,0,7,0,1
"1291",1291,1,2018-02-09,0,21,0,2
"1292",1292,4,2018-01-10,0,40,0,3
"1293",1293,2,2016-08-24,1,34,0,2
"1294",1294,4,2017-06-10,0,31,0,3
"1295",1295,4,2018-01-21,0,46,0,1
"1296",1296,4,2018-01-07,0,29,0,3
"1297",1297,3,2016-12-16,1,24,0,1
"1298",1298,3,2018-02-27,1,29,0,1
"1299",1299,4,2017-05-31,1,27,0,3
"1300",1300,2,2017-06-08,0,25,1,1
"1301",1301,2,2016-10-25,0,23,0,3
"1302",1302,3,2016-12-06,1,33,1,1
"1303",1303,1,2018-04-12,1,11,0,2
"1304",1304,4,2017-05-13,1,28,0,1
"1305",1305,2,2016-12-06,1,41,0,3
"1306",1306,1,2016-09-15,0,20,1,3
"1307",1307,1,2017-07-29,1,31,0,3
"1308",1308,1,2016-11-30,0,7,0,1
"1309",1309,1,2018-04-14,0,23,1,1
"1310",1310,1,2018-01-09,0,28,0,1
"1311",1311,4,2018-02-01,0,27,0,1
"1312",1312,1,2018-04-21,0,34,1,1
"1313",1313,1,2016-09-03,1,31,0,2
"1314",1314,1,2016-09-25,0,36,0,1
"1315",1315,1,2016-09-25,1,10,0,2
"1316",1316,4,2016-09-23,0,36,0,1
"1317",1317,4,2018-03-17,0,42,0,3
"1318",1318,1,2018-01-12,0,28,0,2
"1319",1319,2,2017-10-13,0,32,0,1
"1320",1320,2,2018-01-26,0,29,0,3
"1321",1321,2,2017-04-12,0,11,0,2
"1322",1322,1,2017-04-17,0,22,1,3
"1323",1323,2,2018-04-04,1,44,0,1
"1324",1324,3,2017-07-11,0,22,1,1
"1325",1325,2,2017-07-21,0,13,1,3
"1326",1326,3,2016-11-11,1,16,0,1
"1327",1327,4,2018-03-20,0,31,1,1
"1328",1328,4,2018-02-05,1,29,0,1
"1329",1329,4,2016-10-21,0,47,0,2
"1330",1330,2,2016-09-30,1,25,0,1
"1331",1331,1,2018-03-11,0,30,0,3
"1332",1332,4,2018-01-11,0,29,0,1
"1333",1333,3,2018-03-02,1,39,1,3
"1334",1334,3,2017-07-17,0,13,0,3
"1335",1335,4,2018-03-12,0,24,0,1
"1336",1336,1,2018-02-15,0,20,1,2
"1337",1337,3,2016-11-25,0,33,0,2
"1338",1338,4,2018-04-22,0,46,0,2
"1339",1339,1,2016-08-17,0,24,0,3
"1340",1340,4,2016-07-17,0,6,0,1
"1341",1341,2,2018-04-06,0,15,0,2
"1342",1342,4,2018-02-07,0,8,0,2
"1343",1343,4,2018-03-14,0,26,1,2
"1344",1344,2,2018-03-07,1,35,0,3
"1345",1345,4,2018-02-24,0,28,0,3
"1346",1346,1,2018-03-23,0,25,0,3
"1347",1347,1,2016-07-14,1,27,1,2
"1348",1348,3,2018-03-26,1,38,0,2
"1349",1349,1,2018-01-24,1,31,1,2
"1350",1350,1,2016-07-20,0,8,0,1
"1351",1351,3,2017-09-28,1,25,0,3
"1352",1352,1,2018-02-14,0,28,0,3
"1353",1353,2,2017-06-02,0,27,0,1
"1354",1354,4,2018-03-08,0,17,0,3
"1355",1355,4,2018-04-23,0,58,0,2
"1356",1356,2,2018-04-05,1,14,1,2
"1357",1357,3,2018-01-16,0,17,0,3
"1358",1358,2,2016-09-16,1,28,1,1
"1359",1359,3,2016-07-29,0,20,0,1
"1360",1360,2,2018-01-25,1,26,0,1
"1361",1361,3,2018-03-13,1,22,0,1
"1362",1362,4,2016-10-08,0,21,0,1
"1363",1363,3,2018-01-12,1,27,0,2
"1364",1364,1,2017-05-21,1,34,0,1
"1365",1365,1,2017-09-21,1,28,0,1
"1366",1366,2,2017-10-30,1,11,0,2
"1367",1367,4,2018-01-13,0,13,0,1
"1368",1368,3,2018-02-20,1,8,1,1
"1369",1369,1,2018-03-11,0,8,1,2
"1370",1370,3,2016-10-25,1,26,0,3
"1371",1371,2,2018-04-17,1,8,1,2
"1372",1372,2,2018-01-07,0,15,1,1
"1373",1373,2,2018-04-16,0,47,0,2
"1374",1374,2,2017-02-05,1,16,1,1
"1375",1375,4,2018-04-28,1,39,0,2
"1376",1376,2,2016-07-08,0,8,0,1
"1377",1377,4,2018-03-03,1,18,1,2
"1378",1378,4,2018-02-14,1,42,1,1
"1379",1379,2,2018-04-17,1,30,0,1
"1380",1380,3,2018-02-16,0,26,0,1
"1381",1381,3,2018-01-31,1,9,0,3
"1382",1382,2,2016-10-28,1,29,0,2
"1383",1383,4,2016-12-10,1,27,0,3
"1384",1384,4,2017-05-09,1,29,0,3
"1385",1385,4,2018-01-20,1,26,0,2
"1386",1386,1,2018-02-03,1,28,0,2
"1387",1387,3,2018-03-20,0,18,0,1
"1388",1388,3,2016-10-29,0,6,0,2
"1389",1389,1,2017-05-04,0,26,1,2
"1390",1390,4,2017-07-24,0,35,0,1
"1391",1391,1,2018-03-02,0,71,1,2
"1392",1392,1,2017-11-28,0,6,0,3
"1393",1393,4,2018-04-25,0,14,0,3
"1394",1394,3,2016-09-18,0,21,0,1
"1395",1395,1,2018-03-07,1,7,0,2
"1396",1396,4,2016-10-07,1,30,0,3
"1397",1397,4,2016-08-20,1,11,1,2
"1398",1398,4,2018-02-01,1,19,0,3
"1399",1399,2,2017-03-18,0,24,0,2
"1400",1400,4,2018-03-23,1,40,0,2
"1401",1401,2,2016-07-02,0,29,1,1
"1402",1402,4,2017-11-05,0,21,0,1
"1403",1403,3,2018-02-28,1,44,0,2
"1404",1404,3,2018-03-25,1,41,0,1
"1405",1405,4,2017-06-07,1,38,0,2
"1406",1406,1,2018-04-22,0,27,0,1
"1407",1407,3,2016-07-04,0,47,0,2
"1408",1408,1,2018-04-04,0,29,0,2
"1409",1409,1,2018-02-04,0,47,0,3
"1410",1410,4,2018-01-19,0,15,0,3
"1411",1411,3,2018-03-04,1,34,0,2
"1412",1412,1,2018-04-15,1,32,0,1
"1413",1413,3,2016-07-01,0,26,0,3
"1414",1414,3,2016-10-02,0,30,0,1
"1415",1415,3,2018-03-19,0,18,0,2
"1416",1416,1,2018-04-25,1,68,0,3
"1417",1417,1,2018-01-14,0,19,0,2
"1418",1418,1,2017-01-19,0,32,1,1
"1419",1419,1,2018-03-12,1,10,0,2
"1420",1420,3,2018-03-25,0,32,0,3
"1421",1421,2,2018-03-22,0,34,0,2
"1422",1422,2,2016-07-04,1,10,0,3
"1423",1423,1,2017-08-17,0,37,0,3
"1424",1424,1,2017-01-04,1,31,0,2
"1425",1425,1,2018-01-26,0,34,0,3
"1426",1426,2,2018-02-18,1,35,0,1
"1427",1427,1,2016-12-06,0,20,0,3
"1428",1428,4,2017-01-03,0,64,0,2
"1429",1429,2,2016-10-09,0,21,0,3
"1430",1430,1,2018-01-11,0,29,0,1
"1431",1431,2,2016-10-01,1,53,0,2
"1432",1432,3,2016-12-01,0,30,0,1
"1433",1433,4,2016-12-05,0,19,0,1
"1434",1434,2,2018-03-16,1,9,0,2
"1435",1435,4,2018-01-06,1,34,1,1
"1436",1436,4,2016-12-01,0,29,0,3
"1437",1437,1,2018-04-10,0,31,0,2
"1438",1438,2,2016-10-06,0,17,1,1
"1439",1439,2,2017-12-15,0,7,1,3
"1440",1440,4,2018-01-05,0,28,1,3
"1441",1441,3,2016-07-21,1,20,1,2
"1442",1442,4,2018-03-27,0,25,1,2
"1443",1443,4,2016-12-19,1,18,0,3
"1444",1444,1,2018-02-06,0,18,0,1
"1445",1445,2,2017-07-19,1,39,0,2
"1446",1446,3,2018-01-14,1,13,0,1
"1447",1447,1,2017-11-08,0,24,0,1
"1448",1448,4,2018-01-16,1,13,0,2
"1449",1449,3,2018-04-13,0,33,0,1
"1450",1450,3,2016-08-29,1,20,0,2
"1451",1451,2,2017-03-06,0,6,0,2
"1452",1452,1,2018-03-20,1,13,0,3
"1453",1453,4,2016-08-20,1,56,0,2
"1454",1454,4,2018-02-13,0,11,0,1
"1455",1455,3,2018-01-06,0,7,0,1
"1456",1456,2,2018-02-11,1,66,0,3
"1457",1457,2,2016-07-08,0,26,0,1
"1458",1458,1,2016-12-20,0,27,0,1
"1459",1459,2,2018-04-17,1,32,0,2
"1460",1460,4,2018-03-11,0,18,0,3
"1461",1461,2,2016-10-17,0,33,0,3
"1462",1462,2,2018-04-04,1,9,1,2
"1463",1463,3,2016-12-22,0,34,0,3
"1464",1464,3,2016-12-12,0,9,0,2
"1465",1465,3,2016-07-04,1,23,0,2
"1466",1466,1,2016-07-23,0,23,1,2
"1467",1467,4,2018-03-01,0,25,0,1
"1468",1468,1,2016-07-19,1,21,1,2
"1469",1469,3,2016-12-17,1,33,0,3
"1470",1470,2,2017-10-27,0,33,0,2
"1471",1471,2,2018-02-12,1,16,0,2
"1472",1472,4,2016-10-03,0,40,0,1
"1473",1473,1,2018-04-08,0,34,1,3
"1474",1474,2,2018-04-15,0,43,1,1
"1475",1475,3,2018-03-02,0,27,0,3
"1476",1476,3,2018-03-01,1,14,0,3
"1477",1477,2,2018-02-15,0,17,0,2
"1478",1478,3,2018-01-16,1,29,0,1
"1479",1479,3,2018-02-23,0,22,0,2
"1480",1480,3,2016-08-18,1,27,0,1
"1481",1481,4,2018-03-23,0,35,0,3
"1482",1482,2,2016-10-19,0,33,0,3
"1483",1483,4,2018-01-19,0,67,0,1
"1484",1484,2,2016-10-18,0,8,0,2
"1485",1485,1,2016-10-18,0,48,0,3
"1486",1486,1,2018-02-11,1,46,0,1
"1487",1487,4,2018-02-22,0,21,0,3
"1488",1488,1,2016-11-09,1,32,0,1
"1489",1489,1,2016-12-05,1,10,1,2
"1490",1490,1,2017-05-03,0,22,0,3
"1491",1491,3,2016-12-19,0,7,0,2
"1492",1492,1,2018-01-31,0,18,0,2
"1493",1493,3,2018-01-06,0,25,0,2
"1494",1494,1,2017-02-28,0,23,0,1
"1495",1495,2,2016-07-13,0,29,0,2
"1496",1496,2,2016-12-19,0,64,0,1
"1497",1497,4,2017-11-24,1,25,0,2
"1498",1498,1,2016-12-19,0,28,0,2
"1499",1499,2,2018-02-09,1,13,0,1
"1500",1500,1,2017-03-15,1,27,0,2
"1501",1501,3,2017-04-05,1,13,0,2
"1502",1502,4,2016-12-11,0,33,0,3
"1503",1503,2,2017-09-24,0,9,0,3
"1504",1504,3,2018-01-11,0,7,0,2
"1505",1505,1,2018-03-04,0,31,0,2
"1506",1506,3,2018-01-09,1,28,1,3
"1507",1507,4,2018-03-26,1,13,0,2
"1508",1508,2,2017-05-17,0,8,0,1
"1509",1509,1,2016-11-10,0,28,0,3
"1510",1510,1,2018-03-13,1,43,1,2
"1511",1511,2,2017-06-03,0,23,0,3
"1512",1512,2,2018-02-07,0,35,1,2
"1513",1513,1,2016-09-19,0,14,0,3
"1514",1514,2,2018-01-07,0,7,0,2
"1515",1515,3,2016-12-29,0,25,0,3
"1516",1516,3,2016-12-13,0,35,1,1
"1517",1517,3,2018-01-12,0,47,0,3
"1518",1518,2,2016-11-05,0,73,1,3
"1519",1519,1,2018-03-02,0,31,0,1
"1520",1520,4,2018-01-07,0,28,0,2
"1521",1521,3,2018-02-14,1,49,0,3
"1522",1522,2,2018-01-30,0,16,0,1
"1523",1523,1,2018-04-01,1,32,0,3
"1524",1524,1,2017-01-24,1,22,0,3
"1525",1525,3,2016-11-18,1,52,0,2
"1526",1526,1,2018-03-12,1,37,1,3
"1527",1527,3,2016-09-02,1,49,0,1
"1528",1528,1,2018-02-28,1,30,0,2
"1529",1529,4,2017-01-06,0,33,0,1
"1530",1530,4,2016-07-08,0,31,0,2
"1531",1531,1,2018-02-11,0,34,1,1
"1532",1532,3,2017-03-13,1,35,1,3
"1533",1533,3,2016-08-22,0,38,0,2
"1534",1534,4,2018-02-20,0,33,0,1
"1535",1535,2,2017-06-08,0,42,0,1
"1536",1536,3,2018-03-29,0,45,0,1
"1537",1537,1,2018-03-03,1,48,0,3
"1538",1538,3,2018-03-29,0,39,1,2
"1539",1539,3,2016-11-10,1,13,0,2
"1540",1540,2,2018-04-04,1,36,0,3
"1541",1541,4,2016-12-11,0,24,0,3
"1542",1542,3,2016-07-08,0,27,0,3
"1543",1543,2,2018-03-11,1,40,0,3
"1544",1544,4,2017-08-10,1,26,0,3
"1545",1545,2,2018-01-03,0,18,0,2
"1546",1546,4,2018-01-22,0,35,0,2
"1547",1547,4,2016-08-16,0,14,0,3
"1548",1548,2,2016-10-01,0,7,0,3
"1549",1549,3,2016-09-07,0,29,0,2
"1550",1550,3,2016-12-25,0,21,0,2
"1551",1551,4,2018-02-01,0,30,1,2
"1552",1552,1,2018-01-05,1,62,1,2
"1553",1553,4,2016-09-29,0,39,0,1
"1554",1554,4,2018-03-21,1,19,0,2
"1555",1555,4,2016-08-16,0,12,0,3
"1556",1556,4,2018-04-09,0,26,1,1
"1557",1557,3,2018-02-20,1,19,0,3
"1558",1558,1,2017-11-16,1,23,0,2
"1559",1559,1,2018-04-18,0,34,0,1
"1560",1560,2,2018-04-09,0,28,0,1
"1561",1561,3,2016-09-26,0,8,1,2
"1562",1562,1,2016-07-05,0,31,0,3
"1563",1563,1,2018-04-22,0,25,0,2
"1564",1564,1,2016-07-30,0,31,0,3
"1565",1565,1,2018-03-11,0,34,1,1
"1566",1566,4,2016-08-29,0,32,0,1
"1567",1567,2,2018-04-26,1,24,0,1
"1568",1568,4,2017-01-28,1,32,0,2
"1569",1569,4,2017-11-10,0,15,0,2
"1570",1570,4,2017-10-02,1,31,0,1
"1571",1571,3,2016-08-19,1,42,0,1
"1572",1572,3,2017-11-07,0,7,0,3
"1573",1573,4,2016-08-27,0,20,1,1
"1574",1574,1,2016-11-30,0,7,1,3
"1575",1575,4,2018-03-20,1,17,0,3
"1576",1576,3,2018-01-16,0,42,1,3
"1577",1577,2,2017-10-11,1,16,0,3
"1578",1578,1,2018-01-29,1,39,0,2
"1579",1579,1,2016-07-30,0,52,0,2
"1580",1580,2,2016-08-08,1,26,0,1
"1581",1581,4,2018-04-06,0,35,0,2
"1582",1582,3,2018-04-28,1,30,0,2
"1583",1583,4,2018-04-30,0,34,0,3
"1584",1584,3,2018-03-01,0,30,0,1
"1585",1585,3,2018-01-06,1,44,0,3
"1586",1586,4,2016-11-09,0,13,0,2
"1587",1587,1,2018-04-30,0,33,0,1
"1588",1588,2,2016-12-16,0,46,0,2
"1589",1589,2,2016-10-22,0,72,0,2
"1590",1590,1,2016-10-16,1,26,0,2
"1591",1591,1,2018-03-18,1,24,0,3
"1592",1592,3,2018-03-06,1,13,0,2
"1593",1593,2,2016-11-07,0,21,1,2
"1594",1594,4,2016-09-21,1,31,0,1
"1595",1595,4,2016-08-16,1,29,0,2
"1596",1596,2,2018-01-27,0,19,0,1
"1597",1597,4,2016-08-27,1,8,0,1
"1598",1598,2,2018-01-30,1,24,0,2
"1599",1599,3,2016-08-19,1,20,0,2
"1600",1600,1,2018-03-25,0,23,0,2
"1601",1601,1,2018-04-15,0,40,0,1
"1602",1602,1,2017-03-28,1,64,1,3
"1603",1603,4,2018-01-29,0,40,0,3
"1604",1604,2,2017-01-13,1,25,1,1
"1605",1605,4,2016-09-09,1,68,1,1
"1606",1606,1,2016-09-06,0,26,0,1
"1607",1607,4,2016-08-18,0,32,1,1
"1608",1608,4,2018-02-06,0,35,0,3
"1609",1609,2,2017-12-28,0,11,0,2
"1610",1610,1,2017-09-11,1,27,0,1
"1611",1611,3,2018-01-25,0,47,0,3
"1612",1612,2,2018-02-23,0,30,0,2
"1613",1613,4,2018-04-11,1,24,0,2
"1614",1614,1,2018-01-26,0,27,0,1
"1615",1615,2,2018-01-09,0,12,0,3
"1616",1616,4,2016-10-14,0,13,0,2
"1617",1617,3,2018-01-20,0,36,0,1
"1618",1618,2,2018-03-26,0,20,0,1
"1619",1619,3,2018-04-19,1,9,1,1
"1620",1620,4,2018-03-19,1,30,1,1
"1621",1621,2,2017-03-25,0,30,1,3
"1622",1622,2,2018-02-18,0,14,0,3
"1623",1623,3,2018-01-26,0,18,0,3
"1624",1624,2,2017-08-06,1,34,0,3
"1625",1625,4,2017-04-17,0,46,0,1
"1626",1626,1,2018-04-27,0,22,0,1
"1627",1627,3,2016-08-24,1,29,0,1
"1628",1628,1,2018-01-17,0,34,0,2
"1629",1629,2,2017-12-14,0,68,0,1
"1630",1630,4,2018-02-16,1,43,0,3
"1631",1631,1,2018-01-03,1,28,0,3
"1632",1632,1,2016-07-23,1,41,0,3
"1633",1633,1,2018-02-22,1,26,0,2
"1634",1634,4,2016-12-04,0,26,0,1
"1635",1635,2,2016-09-14,0,79,0,2
"1636",1636,3,2018-03-27,1,39,0,1
"1637",1637,1,2016-09-12,0,20,0,3
"1638",1638,2,2016-12-20,0,44,0,2
"1639",1639,4,2018-01-05,0,13,0,1
"1640",1640,4,2016-08-01,0,10,1,2
"1641",1641,1,2018-02-20,1,74,0,2
"1642",1642,4,2016-11-21,1,35,1,2
"1643",1643,1,2018-01-29,1,31,0,2
"1644",1644,2,2016-07-03,1,50,0,1
"1645",1645,4,2018-01-28,0,28,0,1
"1646",1646,3,2018-04-22,1,10,0,3
"1647",1647,1,2017-06-09,1,48,0,3
"1648",1648,4,2016-11-18,1,7,1,2
"1649",1649,4,2017-02-09,0,25,0,1
"1650",1650,1,2018-04-04,1,12,0,2
"1651",1651,2,2018-01-25,1,27,0,2
"1652",1652,2,2018-04-25,0,12,0,3
"1653",1653,3,2016-10-01,0,32,1,3
"1654",1654,4,2017-05-12,0,11,0,1
"1655",1655,4,2018-04-27,0,30,0,2
"1656",1656,1,2017-12-28,1,23,0,3
"1657",1657,1,2018-02-25,1,28,0,1
"1658",1658,1,2017-11-15,0,34,0,2
"1659",1659,1,2018-02-01,0,8,0,3
"1660",1660,4,2016-09-19,1,31,0,1
"1661",1661,1,2016-07-14,1,29,0,2
"1662",1662,1,2018-03-26,0,34,0,2
"1663",1663,1,2017-08-23,0,25,0,2
"1664",1664,1,2018-02-17,1,22,0,2
"1665",1665,3,2018-01-07,1,20,0,2
"1666",1666,2,2018-02-13,1,13,1,2
"1667",1667,3,2017-10-08,0,12,1,3
"1668",1668,2,2017-03-15,1,9,0,3
"1669",1669,4,2018-04-25,0,20,0,1
"1670",1670,2,2017-03-08,1,34,0,2
"1671",1671,3,2016-12-24,0,10,0,2
"1672",1672,1,2018-02-21,0,22,0,1
"1673",1673,3,2016-11-29,0,21,1,3
"1674",1674,1,2018-04-19,0,33,0,1
"1675",1675,3,2017-05-17,1,46,0,1
"1676",1676,4,2018-02-18,0,36,1,1
"1677",1677,2,2017-08-12,1,28,0,2
"1678",1678,3,2017-10-19,0,11,0,3
"1679",1679,4,2018-02-03,0,29,0,1
"1680",1680,2,2016-08-17,0,48,0,2
"1681",1681,3,2018-04-09,0,35,0,2
"1682",1682,4,2018-04-01,0,27,0,3
"1683",1683,3,2016-12-28,0,27,0,1
"1684",1684,4,2018-04-06,0,19,1,3
"1685",1685,1,2018-03-21,0,50,0,2
"1686",1686,1,2018-01-17,0,15,0,2
"1687",1687,2,2018-03-06,0,28,0,2
"1688",1688,2,2018-03-31,1,27,0,3
"1689",1689,4,2018-01-11,1,15,0,2
"1690",1690,1,2016-07-14,1,8,1,2
"1691",1691,4,2017-07-07,0,31,1,1
"1692",1692,4,2016-12-04,1,30,0,1
"1693",1693,2,2016-12-23,1,15,0,3
"1694",1694,3,2017-11-13,1,31,0,2
"1695",1695,2,2016-12-09,1,11,0,3
"1696",1696,2,2017-09-27,1,39,0,1
"1697",1697,3,2018-03-01,0,27,1,2
"1698",1698,2,2018-03-15,0,26,0,1
"1699",1699,4,2018-02-04,0,13,0,1
"1700",1700,3,2018-03-02,0,19,1,1
"1701",1701,3,2017-11-13,0,49,0,3
"1702",1702,4,2018-02-14,0,35,0,2
"1703",1703,2,2016-08-16,0,50,0,1
"1704",1704,1,2018-01-22,1,46,0,1
"1705",1705,1,2018-04-09,1,14,0,1
"1706",1706,4,2018-03-26,1,35,0,3
"1707",1707,2,2017-09-18,0,65,0,1
"1708",1708,4,2016-12-05,0,33,1,2
"1709",1709,1,2018-02-16,1,38,0,3
"1710",1710,1,2017-08-01,0,35,0,2
"1711",1711,1,2016-09-12,1,33,0,1
"1712",1712,2,2016-12-21,1,6,0,2
"1713",1713,4,2016-12-28,1,32,0,1
"1714",1714,4,2016-12-19,1,15,0,1
"1715",1715,4,2018-04-03,0,32,0,3
"1716",1716,2,2016-12-17,0,17,1,3
"1717",1717,1,2018-04-14,1,29,0,3
"1718",1718,1,2017-05-30,0,14,0,1
"1719",1719,3,2018-04-24,0,42,0,1
"1720",1720,1,2016-09-21,1,23,0,1
"1721",1721,3,2017-07-20,0,9,0,2
"1722",1722,2,2018-04-25,0,34,0,3
"1723",1723,1,2016-12-13,1,9,1,1
"1724",1724,3,2016-09-02,1,30,1,1
"1725",1725,4,2016-12-06,0,29,0,2
"1726",1726,3,2018-02-06,0,27,0,3
"1727",1727,1,2018-01-31,0,24,0,3
"1728",1728,2,2016-08-06,1,56,0,3
"1729",1729,1,2018-02-23,0,17,0,1
"1730",1730,1,2018-02-02,1,16,0,3
"1731",1731,4,2016-12-28,1,19,1,1
"1732",1732,2,2016-07-04,0,15,1,3
"1733",1733,2,2016-08-27,1,42,0,3
"1734",1734,4,2016-07-26,0,30,0,1
"1735",1735,2,2016-10-06,0,32,0,2
"1736",1736,1,2016-07-23,0,22,0,3
"1737",1737,1,2018-02-02,1,16,0,1
"1738",1738,3,2016-09-11,1,46,0,2
"1739",1739,1,2017-05-30,0,30,0,3
"1740",1740,1,2018-03-31,0,26,1,2
"1741",1741,3,2018-03-31,1,38,0,1
"1742",1742,2,2018-01-10,0,20,1,2
"1743",1743,2,2018-04-02,0,27,1,3
"1744",1744,1,2017-06-02,0,39,0,3
"1745",1745,2,2016-07-10,0,31,0,1
"1746",1746,4,2016-10-30,0,21,0,1
"1747",1747,1,2017-02-27,0,57,0,2
"1748",1748,2,2018-01-20,0,28,0,2
"1749",1749,1,2017-10-22,0,34,0,2
"1750",1750,3,2017-06-23,1,39,0,1
"1751",1751,4,2018-01-24,0,16,1,1
"1752",1752,1,2016-07-06,0,26,0,3
"1753",1753,2,2016-09-28,1,34,1,2
"1754",1754,1,2018-02-02,0,16,0,2
"1755",1755,4,2016-09-11,0,26,0,1
"1756",1756,1,2016-11-10,0,77,0,3
"1757",1757,4,2018-03-19,1,22,0,2
"1758",1758,1,2016-11-25,1,36,0,3
"1759",1759,4,2018-01-30,1,34,0,1
"1760",1760,2,2016-07-02,0,35,0,2
"1761",1761,3,2018-01-19,1,21,0,1
"1762",1762,4,2018-01-07,0,31,0,3
"1763",1763,1,2018-04-07,1,26,0,2
"1764",1764,3,2016-12-12,0,61,0,1
"1765",1765,1,2018-04-24,0,29,0,1
"1766",1766,2,2016-08-15,1,22,0,2
"1767",1767,4,2018-02-24,1,12,0,1
"1768",1768,3,2018-04-04,0,22,0,2
"1769",1769,1,2018-04-08,1,35,0,2
"1770",1770,1,2016-11-13,0,15,0,1
"1771",1771,3,2017-12-12,0,10,0,1
"1772",1772,2,2018-02-01,0,33,0,2
"1773",1773,2,2018-01-12,1,47,0,2
"1774",1774,3,2017-11-07,0,26,0,2
"1775",1775,2,2018-03-11,1,10,0,2
"1776",1776,4,2018-03-01,0,9,0,1
"1777",1777,1,2018-02-09,0,28,1,1
"1778",1778,3,2016-10-16,0,9,0,1
"1779",1779,2,2018-02-09,1,9,0,2
"1780",1780,3,2017-02-24,0,14,0,1
"1781",1781,4,2017-06-19,1,34,1,3
"1782",1782,1,2016-09-09,0,35,0,2
"1783",1783,3,2018-02-25,0,16,0,1
"1784",1784,4,2017-05-14,0,32,0,1
"1785",1785,2,2018-01-30,1,28,0,1
"1786",1786,4,2018-02-24,1,18,1,3
"1787",1787,4,2016-08-28,0,13,0,3
"1788",1788,1,2017-06-03,1,20,0,2
"1789",1789,4,2017-08-21,1,21,0,1
"1790",1790,2,2016-10-21,0,26,0,2
"1791",1791,2,2018-04-02,1,22,0,1
"1792",1792,1,2016-09-03,1,9,1,1
"1793",1793,3,2016-10-09,1,32,0,1
"1794",1794,3,2017-03-20,0,44,0,2
"1795",1795,3,2018-02-23,1,46,0,3
"1796",1796,2,2016-08-10,0,49,0,3
"1797",1797,1,2018-03-26,0,28,0,3
"1798",1798,4,2018-02-02,1,20,0,3
"1799",1799,1,2016-12-25,0,27,0,1
"1800",1800,3,2018-02-03,1,26,0,1
"1801",1801,4,2017-07-17,0,27,0,2
"1802",1802,3,2018-01-21,0,27,0,1
"1803",1803,4,2018-04-01,1,43,0,1
"1804",1804,3,2018-03-24,0,36,0,2
"1805",1805,4,2016-12-17,1,37,0,3
"1806",1806,1,2017-03-12,0,19,0,3
"1807",1807,3,2017-04-05,1,27,0,3
"1808",1808,1,2018-04-03,0,47,0,3
"1809",1809,3,2018-01-28,1,14,1,2
"1810",1810,4,2018-02-18,1,14,0,2
"1811",1811,3,2016-07-27,0,19,0,3
"1812",1812,3,2017-07-26,0,31,0,3
"1813",1813,3,2018-02-02,0,73,0,2
"1814",1814,3,2016-09-05,0,8,0,1
"1815",1815,3,2018-02-27,0,25,0,2
"1816",1816,1,2018-02-21,0,16,0,3
"1817",1817,1,2017-05-04,0,43,0,2
"1818",1818,4,2018-04-02,0,18,0,2
"1819",1819,4,2018-04-08,1,10,0,3
"1820",1820,2,2018-03-21,0,10,0,3
"1821",1821,4,2016-11-27,1,28,0,2
"1822",1822,3,2018-04-07,1,27,0,2
"1823",1823,2,2017-01-11,1,34,0,1
"1824",1824,2,2016-12-03,0,12,0,2
"1825",1825,4,2018-02-24,1,13,0,2
